product name,fat,carbohydrates,proteins,calories,sugars,fiber
"SEATROUT,MXD SP,RAW",3.61,0.0,16.74,104,0.0,0.0
"SEAWEED,AGAR,DRIED",0.3,80.88,6.21,306,2.970000029,7.699999809
"SEAWEED,AGAR,RAW",0.03,6.75,0.54,26,0.280000001,0.5
"SEAWEED,IRISHMOSS,RAW",0.16,12.29,1.51,49,0.610000014,1.299999952
"SEAWEED,KELP,RAW",0.56,9.57,1.68,43,0.600000024,1.299999952
"SEAWEED,LAVER,RAW",0.28,5.11,5.81,35,0.49000001,0.300000012
"SEAWEED,SPIRULINA,DRIED",7.72,23.9,57.47,290,3.099999905,3.599999905
"SEAWEED,SPIRULINA,RAW",0.39,2.42,5.92,26,0.0,0.0
"SEAWEED,WAKAME,RAW",0.64,9.14,3.03,45,0.649999976,0.5
"SEEDS,FLAXSEED",42.16,28.88,18.29,534,1.549999952,27.29999924
"SEMOLINA,ENRICHED",1.05,72.83,12.68,360,0.0,3.900000095
"SEMOLINA,UNENRICHED",1.05,72.83,12.68,360,0.0,3.900000095
"SESAME BUTTER,PASTE",50.87,24.05,18.08,586,0.0,5.5
"SESAME BUTTER,TAHINI,FROM RAW&STONE GROUND KRNLS",48.0,26.19,17.81,570,0.0,9.300000191
"SESAME BUTTER,TAHINI,FROM RSTD&TSTD KRNLS (MOST COMMON TYPE)",53.76,21.19,17.0,595,0.49000001,9.300000191
"SESAME BUTTER,TAHINI,FROM UNROASTED KRNLS",56.44,17.89,17.95,607,0.0,9.300000191
"SESAME BUTTER,TAHINI,KRNLS UNSPEC",53.01,21.5,17.4,592,0.0,4.699999809
"SESAME FLOUR,HIGH-FAT",37.1,26.62,30.78,526,0.0,0.0
"SESAME FLOUR,LOW-FAT",1.75,35.51,50.14,333,0.0,0.0
"SESAME FLR,PART DEFATTED",11.89,35.14,40.32,382,0.0,0.0
"SESAME MEAL,PART DEFATTED",48.0,26.04,16.96,567,0.0,0.0
"SESAME SD KRNLS,DRIED (DECORT)",61.21,11.73,20.45,631,0.479999989,11.60000038
"SESAME SD KRNLS,TSTD,W/SALT (DECORT)",48.0,26.04,16.96,567,0.479999989,16.89999962
"SESAME SD KRNLS,TSTD,WO/SALT (DECORT)",48.0,26.04,16.96,567,0.479999989,16.89999962
"SESAME SEEDS,WHL,RSTD&TSTD",48.0,25.74,16.96,565,0.0,14.0
"SESAME SEEDS,WHOLE,DRIED",49.67,23.45,17.73,573,0.300000012,11.80000019
"SESAME STKS,WHEAT-BASED,SALTED",36.7,46.5,10.9,541,0.189999998,2.799999952
"SESAME STKS,WHEAT-BASED,UNSALTED",36.7,46.5,10.9,541,0.0,0.0
"SESBANIA FLOWER,CKD,STMD,W/SALT",0.05,5.1,1.14,21,0.0,0.0
"SESBANIA FLOWER,CKD,STMD,WO/SALT",0.05,5.23,1.14,22,0.0,0.0
"SESBANIA FLOWER,RAW",0.04,6.73,1.28,27,0.0,0.0
"SHAD,AMERICAN,CKD,DRY HEAT",17.65,0.0,21.71,252,0.0,0.0
"SHAD,AMERICAN,RAW",13.77,0.0,16.93,197,0.0,0.0
"SHAKE,FAST FD,STRAWBERRY",2.8,18.9,3.4,113,0.0,0.400000006
"SHAKE,FAST FOOD,CHOCOLATE",3.7,20.5,3.4,127,18.60000038,1.899999976
"SHAKE,FAST FOOD,VANILLA",6.52,19.59,3.37,148,13.63000011,0.899999976
"SHALLOTS,FREEZE-DRIED",0.5,80.7,12.3,348,0.0,0.0
"SHALLOTS,RAW",0.1,16.8,2.5,72,0.0,0.0
"SHARK,MIXED SPECIES,RAW",4.51,0.0,20.98,130,0.0,0.0
"SHARK,MXD SP,CKD,BATTER-DIPPED&FRIED",13.82,6.39,18.62,228,0.0,0.0
"SHEEPSHEAD,CKD,DRY HEAT",1.63,0.0,26.02,126,0.0,0.0
"SHEEPSHEAD,RAW",2.41,0.0,20.21,108,0.0,0.0
"SHERBET,ORANGE",2.0,30.4,1.1,144,24.31999969,1.299999952
"SHORTENING BREAD,SOYBN (HYDR)&CTTNSD",100.0,0.0,0.0,884,0.0,0.0
"SHORTENING CAKE MIX,SOYBN (HYDR)&CTTNSD (HYDR)",100.0,0.0,0.0,884,0.0,0.0
"SHORTENING CONFECTIONERY,COCNT (HYDR)&OR PALM KERNEL (HYDR)",100.0,0.0,0.0,884,0.0,0.0
"SHORTENING FRYING (HVY DUTY),BF TALLOW&CTTNSD",100.0,0.0,0.0,900,0.0,0.0
"SHORTENING FRYING (HVY DUTY),PALM (HYDR)",100.0,0.0,0.0,884,0.0,0.0
"SHORTENING FRYING (REG),SOYBN (HYDR)&CTTNSD (HYDR)",100.0,0.0,0.0,884,0.0,0.0
"SHORTENING FRYING HVY DUTY,SOYBN HYDR,LINOLEIC (LESS THAN 1%",100.0,0.0,0.0,884,0.0,0.0
"SHORTENING FRYING HVY DUTY,SOYBN HYDR,LINOLEIC 30% W/SILICON",100.0,0.0,0.0,884,0.0,0.0
SHORTENING HOUSEHOLD SOYBN (HYDR)&PALM,100.0,0.0,0.0,884,0.0,0.0
"SHORTENING INDUSTRIAL,LARD&VEG OIL",100.0,0.0,0.0,900,0.0,0.0
"SHORTENING INDUSTRIAL,SOYBN (HYDR)&CTTNSD",100.0,0.0,0.0,884,0.0,0.0
"SHORTENING,CONFECTIONERY,FRACTIONATED PALM",100.0,0.0,0.0,884,0.0,0.0
"SHORTENING,HOUSEHOLD,LARD&VEG OIL",100.0,0.0,0.0,900,0.0,0.0
"SHORTENING,HOUSEHOLD,SOYBN (HYDR) -COTTONSEED (HYDR)",100.0,0.0,0.0,884,0.0,0.0
"SHORTENING,INDUS,SOY (PART HYDR ) FOR BAKING & CONFECTIONS",100.0,0.0,0.0,884,0.0,0.0
"SHORTENING,INDUS,SOY (PART HYDROG),POURABLE LIQ FRY",100.0,0.0,0.0,884,0.0,0.0
"SHORTENING,INDUSTRIAL,SOY (PARTIALLY HYDR )&CORN FOR FRYING",100.0,0.0,0.0,884,0.0,0.0
"SHORTENING,INSTITUTIONAL,COMP",100.0,0.0,0.0,894,0.0,0.0
"SHORTENING,MULTIPURPOSE,SOYBN (HYDR)&PALM (HYDR)",100.0,0.0,0.0,884,0.0,0.0
"SHORTENING,SPL PURPOSE FOR BAKING,SOYBN (HYDR) PALM&CTTNSD",100.0,0.0,0.0,884,0.0,0.0
"SHORTENING,SPL PURPOSE FOR CAKES&FROSTINGS,SOYBN (HYDR)",100.0,0.0,0.0,884,0.0,0.0
"SHORTENING,VEG,HOUSEHOLD,COMP",99.97,0.0,0.0,884,0.0,0.0
"SHRIMP,MIXED SPECIES,RAW",1.73,0.91,20.31,106,0.0,0.0
"SHRIMP,MXD SP,CKD,BREADED&FRIED",12.28,11.47,21.39,242,0.0,0.400000006
"SHRIMP,MXD SP,CKD,MOIST HEAT",1.08,0.0,20.91,99,0.0,0.0
"SHRIMP,MXD SP,CND",1.36,0.0,20.42,100,0.0,0.0
"SHRIMP,MXD SP,IMITN,MADE FROM SURIMI",1.47,9.13,12.39,101,0.0,0.0
"SIDE DISHES,POTATO SALAD",6.03,13.53,1.53,114,0.0,0.0
SILK BANANA-STRAWBERRY SOY YOGURT,1.18,17.06,2.35,88,10.59000015,0.600000024
SILK BLACK CHERRY SOY YOGURT,1.18,17.06,2.35,88,11.76000023,0.600000024
SILK BLUEBERRY SOY YOGURT,1.18,17.06,2.35,88,12.35000038,0.600000024
"SILK CHAI,SOYMILK",1.44,7.82,2.47,53,5.760000229,0.0
"SILK CHOC,SOYMILK",1.44,9.47,2.06,58,7.820000172,0.800000012
"SILK COFFEE,SOYMILK",1.44,10.29,2.06,62,9.470000267,0.0
SILK FRENCH VANILLA CREAMER,6.67,20.0,0.0,133,20.0,0.0
SILK HAZELNUT CREAMER,6.67,20.0,0.0,133,20.0,0.0
SILK KEY LIME SOY YOGURT,1.18,17.65,2.35,88,12.35000038,0.600000024
"SILK LT CHOC,SOYMILK",0.62,9.05,2.06,49,7.820000172,0.800000012
"SILK LT PLN,SOYMILK",0.82,3.29,2.47,29,2.470000029,0.400000006
"SILK LT VANILLA,SOYMILK",0.82,4.12,2.47,33,2.880000114,0.400000006
"SILK MOCHA,SOYMILK",1.44,9.05,2.06,58,7.409999847,0.0
"SILK NOG,SOYMILK",1.64,12.3,2.46,74,9.840000153,0.0
SILK ORIGINAL CREAMER,6.67,6.67,0.0,100,0.0,0.0
SILK PEACH SOY YOGURT,1.18,18.82,2.35,94,14.71000004,0.600000024
SILK PLN SOY YOGURT,1.76,9.69,2.64,66,5.289999962,0.400000006
"SILK PLN,SOYMILK",1.65,3.29,2.88,41,2.470000029,0.400000006
"SILK PLUS FIBER,SOYMILK",1.44,5.76,2.47,41,2.880000114,2.099999905
"SILK PLUS FOR BONE HEALTH,SOYMILK",1.44,4.53,2.47,41,2.880000114,0.800000012
"SILK PLUS OMEGA-3 DHA,SOYMILK",2.06,3.29,2.88,45,2.470000029,0.400000006
SILK RASPBERRY SOY YOGURT,1.18,17.65,2.35,88,12.93999958,0.600000024
SILK STRAWBERRY SOY YOGURT,1.18,18.24,2.35,94,12.93999958,0.600000024
"SILK UNSWTND,SOYMILK",1.65,1.65,2.88,33,0.409999996,0.400000006
SILK VANILLA SOY YOGURT (FAMILY SIZE),1.76,13.66,2.64,79,10.56999969,0.400000006
SILK VANILLA SOY YOGURT (SINGLE SERVING SIZE),1.76,14.71,2.94,88,10.59000015,0.600000024
"SILK VANILLA,SOYMILK",1.44,4.12,2.47,41,2.880000114,0.400000006
"SILK VERY VANILLA,SOYMILK",1.65,7.82,2.47,53,6.579999924,0.400000006
"SISYMBRIUM SP. SEEDS,WHL,DRIED",4.6,58.26,12.14,318,0.0,0.0
"SMART ONES,CHICK ENCHILADAS SUIZA,SOUR CRM W/CHEESE,FRZ",3.3,17.7,5.3,122,13.0,1.299999952
"SMART ONES,RST TKY MEDALLIONS,MSHRM IN SAU W/RICE & VEG,FRZ",0.5,14.9,5.0,84,0.300000012,1.0
"SMELT,DRIED (ALASKA NATIVE)",17.9,0.0,56.19,386,0.0,0.0
"SMELT,RAINBOW,CKD,DRY HEAT",3.1,0.0,22.6,124,0.0,0.0
"SMELT,RAINBOW,RAW",2.42,0.0,17.63,97,0.0,0.0
"SMOKED LINK SAUSAGE,PORK",28.23,0.18,11.98,307,0.939999998,0.0
"SMOKED LINK SAUSAGE,PORK&BF,FLR&NONFAT DRY MILK",21.43,3.97,13.97,268,3.0,0.0
"SMOKED LINK SAUSAGE,PORK&BF,NONFAT DRY MILK",27.61,1.92,13.28,313,0.0,0.0
"SNACK,POTATO CHIPS,MADE FROM DRIED POTATOES,PLN",38.41,52.02,4.45,559,1.139999986,3.099999905
"SNACKS,BF STKS,SMOKED",49.6,5.4,21.5,550,0.0,0.0
"SNACKS,CORN-BASE,EXTRUD,CHIPS,BARBECUE-FLAVOR,W/ENR MASA FLR",32.7,56.2,7.0,523,0.0,0.0
"SNACKS,CORN-BASED,EXTRDD,PUFFS OR TWISTS,CHEESE-FLAVOR,UNENR",35.76,54.1,5.76,558,2.75999999,2.200000048
"SNACKS,CORN-BASED,EXTRUDED,CHIPS,UNSALTED",33.4,57.4,6.6,557,1.409999967,4.400000095
"SNACKS,FARLEY CANDY,FARLEY FRUIT SNACKS,W/VITAMINS A,C,&E",0.0,80.9,4.4,341,0.0,0.0
"SNACKS,FRITOLAY,SUNCHIPS,MULTIGRAIN SNACK,FRENCH ONION FLAVR",22.15,65.49,8.68,496,8.819999695,7.800000191
"SNACKS,FRITOLAY,SUNCHIPS,MULTIGRAIN,HARVEST CHEDDAR",22.22,64.7,8.08,491,7.050000191,8.100000381
"SNACKS,GENERAL MILLS,BETTY CROCKER FRT RL UPS,BRY FLV,W/VT C",3.5,85.2,0.1,373,38.70000076,0.0
"SNACKS,GRANOLA BAR,FRUIT-FILLED,NONFAT",0.9,77.6,5.9,342,55.34000015,7.400000095
"SNACKS,KELLOGG'S LOFAT GRANOLA BAR,CRUNCHY ALMD/BRN SUGAR",7.4,78.0,8.0,390,0.0,6.199999809
"SNACKS,KELLOGG,KELLOGG'S NUTRI-GRAIN CRL BARS,FRUIT-FILLED",7.5,72.4,4.4,375,35.09999847,2.099999905
"SNACKS,KELLOGG,KELLOGG'S RICE KRISPIES TREATS SQUARES",9.0,80.5,3.4,414,0.0,0.600000024
"SNACKS,M&M MARS,KUDOS WHL GRAIN BAR,M&M'S MILK CHOC",11.95,73.01,3.78,415,37.81000137,2.400000095
"SNACKS,M&M MARS,KUDOS WHL GRAIN BARS,CHOC CHIP",13.02,72.31,4.47,420,38.77999878,2.599999905
"SNACKS,M&M MARS,KUDOS WHL GRAIN BARS,PNUT BUTTER",20.78,64.69,5.88,463,44.29000092,2.599999905
"SNACKS,POPCORN,MICROWAVE,REG (BUTTER) FLAVOR, W/PARHYD OIL",29.97,55.71,8.69,527,0.540000021,9.899999619
"SNACKS,POTATO CHIPS,FAT-FREE,MADE W/OLESTRA",0.7,65.0,7.74,274,0.0,6.800000191
"SNACKS,PRETZELS,HARD,PLN,MADE W/ ENR FLR,UNSALTED",3.5,79.2,9.1,381,2.210000038,2.799999952
"SNACKS,RALSTON PURINA,CHEX MIX",10.0,74.77,8.83,424,4.849999905,3.900000095
"SNACKS,TORTILLA CHIPS,LOFAT,MADE W/OLESTRA,NACHO CHS",3.53,65.22,8.44,318,2.819999933,6.400000095
"SNACKS,TORTILLA CHIPS,LT (BAKED W/ LESS OIL)",15.2,73.4,8.7,465,0.529999971,5.699999809
"SNACKS,TORTILLA CHIPS,NACHO-FLAVOR,MADE W/ENR MASA FLR",25.6,62.4,7.8,498,0.0,5.300000191
"SNACKS,TORTILLA CHIPS,NACHO-FLAVOR,RED FAT",15.2,71.6,8.7,445,0.0,4.800000191
"SNACKS,TORTILLA CHIPS,PLN,YEL CORN",21.57,67.31,7.18,492,0.970000029,4.699999809
"SNACKS,TORTILLA CHIPS,UNSALTED,WHITE CORN",23.36,65.32,7.79,503,1.0,5.300000191
"SNAIL,RAW",1.4,2.0,16.1,90,0.0,0.0
"SNAPPER,MIXED SPECIES,RAW",1.34,0.0,20.51,100,0.0,0.0
"SNAPPER,MXD SP,CKD,DRY HEAT",1.72,0.0,26.3,128,0.0,0.0
SORGHUM,3.3,74.63,11.3,339,0.0,6.300000191
"SOUP COMPANY,CAMPBELL'S RED & WHITE,PEPPER POT SOUP,COND",3.17,7.14,3.97,71,0.790000021,0.800000012
"SOUP,BEAN W/ BACON,DRY,MIX,PREP W/ H2O",0.81,6.18,2.07,40,0.230000004,3.400000095
"SOUP,BEAN W/ FRANKFURTERS,CND,COND",5.31,16.75,7.6,142,0.0,4.599999905
"SOUP,BEAN W/ FRANKFURTERS,CND,PREP W/ EQ VOLUME H2O",2.79,8.8,3.99,75,0.0,0.0
"SOUP,BEAN W/ HAM,CND,CHUNKY,RTS",3.5,11.16,5.19,95,0.0,4.599999905
"SOUP,BEAN W/ PORK,CND,COND",4.42,16.97,5.88,129,3.0,5.900000095
"SOUP,BEAN W/ PORK,CND,PREP W/ EQ VOLUME H2O",2.16,8.31,2.88,63,1.470000029,2.900000095
"SOUP,BEAN W/BACON,COND,SINGLE BRAND",2.1,18.0,6.5,117,0.0,4.599999905
"SOUP,BEAN&HAM,CND,RED NA,PREP W/H2O OR RTS",1.03,13.66,4.19,74,3.170000076,4.0
"SOUP,BEEF BROTH,CUBED,DRY",4.0,16.1,17.3,170,14.51000023,0.0
"SOUP,BF & MUSHROOM,LO NA,CHUNK STYLE",2.3,9.58,4.3,69,0.839999974,0.200000003
"SOUP,BF BROTH BOUILLON & CONSOMME,CND,COND",0.0,0.84,2.52,13,0.0,0.0
"SOUP,BF BROTH OR BOUILLON CND,RTS",0.22,0.04,1.14,7,0.0,0.0
"SOUP,BF BROTH OR BOUILLON,PDR,DRY",8.89,23.65,15.97,238,16.70999908,0.0
"SOUP,BF BROTH OR BOUILLON,PDR,PREP W/H2O",0.08,0.25,0.21,3,0.200000003,0.0
"SOUP,BF BROTH,BOUILLON,CONSOMME,PREP W/ EQ VOLUME H2O",0.0,0.73,2.22,12,0.0,0.0
"SOUP,BF BROTH,CUBED,PREP W/H2O",0.08,0.25,0.21,3,0.200000003,0.0
"SOUP,BF MUSHROOM,CND,COND",2.4,5.2,4.6,61,0.0,0.200000003
"SOUP,BF MUSHROOM,CND,PREP W/ EQ VOLUME H2O",1.23,2.6,2.37,30,0.0,0.100000001
"SOUP,BF NOODLE,CND,COND",2.46,7.16,3.85,67,2.059999943,0.600000024
"SOUP,BF NOODLE,CND,PREP W/ EQ VOLUME H2O",1.23,3.58,1.93,34,1.029999971,0.300000012
"SOUP,BF NOODLE,DRY,MIX",6.39,48.64,17.93,324,5.099999905,2.700000048
"SOUP,BF STROGANOFF,CND,CHUNKY STYLE,RTS",4.6,9.0,5.1,98,1.679999948,0.600000024
"SOUP,BF W/VEG&BARLEY,CND,COND,SINGLE BRAND",1.4,8.2,3.9,61,0.0,0.0
"SOUP,BLACK BEAN,CND,COND",1.32,15.42,4.83,91,2.49000001,6.800000191
"SOUP,BLACK BEAN,CND,PREP W/ EQ VOLUME H2O",0.66,7.71,2.42,46,1.24000001,3.400000095
"SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY",13.89,64.88,16.7,438,14.47000027,0.200000003
"SOUP,BROCCOLI CHS,CND,COND,COMM",5.3,7.7,2.1,87,2.119999886,1.799999952
"SOUP,CHICK BROTH CUBES,DRY",4.7,23.5,14.6,198,0.0,0.0
"SOUP,CHICK BROTH CUBES,DRY,PREP W/ H2O",0.12,0.62,0.39,5,0.0,0.0
"SOUP,CHICK BROTH OR BOUILLON,DRY",13.88,18.01,16.66,267,17.36000061,0.0
"SOUP,CHICK BROTH OR BOUILLON,DRY,PREP W/ H2O",0.23,0.3,0.28,4,0.289999992,0.0
"SOUP,CHICK BROTH,CND,COND",1.04,0.75,4.42,31,0.349999994,0.0
"SOUP,CHICK BROTH,CND,LESS/REDUCED NA",0.0,0.38,1.36,7,0.219999999,0.0
"SOUP,CHICK BROTH,CND,PREP W/ EQ VOLUME H2O",0.57,0.38,2.02,16,0.289999992,0.0
"SOUP,CHICK BROTH,CND,RTS",0.1,0.4,1.0,7,0.0,0.400000006
"SOUP,CHICK BROTH,LO NA,CND",0.6,1.2,2.0,16,0.129999995,0.0
"SOUP,CHICK CORN CHOWDER,CHUNKY,RTS,SINGLE BRAND",6.3,7.5,3.1,99,0.0,0.899999976
"SOUP,CHICK GUMBO,CND,COND",1.14,6.67,2.1,45,1.929999948,1.600000024
"SOUP,CHICK GUMBO,CND,PREP W/ EQ VOLUME H2O",0.59,3.43,1.08,23,1.019999981,0.800000012
"SOUP,CHICK MUSHROOM CHOWDER,CHUNKY,RTS,SINGLE BRAND",4.4,7.1,3.0,80,0.0,1.399999976
"SOUP,CHICK MUSHROOM,CND,COND",7.3,7.6,3.5,109,1.309999943,0.200000003
"SOUP,CHICK MUSHROOM,CND,PREP W/ EQ VOLUME H2O",3.75,3.8,1.8,54,0.0,0.100000001
"SOUP,CHICK NOODLE,CND,COND",1.94,6.03,2.59,52,0.540000021,0.300000012
"SOUP,CHICK NOODLE,CND,PREP W/ EQ VOLUME H2O",0.95,2.95,1.27,25,0.270000011,0.200000003
"SOUP,CHICK NOODLE,DRY,MIX",6.51,62.32,15.42,377,1.899999976,3.200000048
"SOUP,CHICK NOODLE,DRY,MIX,PREP W/ H2O",0.55,3.67,0.84,23,0.310000002,0.100000001
"SOUP,CHICK NOODLE,LO NA,CND,PREP W/ EQ VOLUME H2O",0.95,2.95,1.27,25,0.270000011,0.200000003
"SOUP,CHICK RICE,CND,CHUNKY,RTS",1.33,5.41,5.11,53,0.600000024,0.400000006
"SOUP,CHICK RICE,DRY,MIX,PREP W/ H2O",0.57,3.66,0.97,24,0.289999992,0.300000012
"SOUP,CHICK VEG W/POTATO&CHS,CHUNKY,RTS",4.46,5.2,1.16,65,0.639999986,0.300000012
"SOUP,CHICK VEG,CHUNKY,CND,RTS",2.01,7.87,5.13,69,0.0,0.0
"SOUP,CHICK VEG,CHUNKY,RED FAT,RED NA,RTS,SINGLE BRAND",0.5,6.3,2.7,40,0.0,0.0
"SOUP,CHICK VEG,CND,COND",2.32,7.01,2.94,61,1.25999999,0.699999988
"SOUP,CHICK VEG,CND,PREP W/ EQ VOLUME H2O",1.18,3.56,1.5,31,0.540000021,0.400000006
"SOUP,CHICK W/ DUMPLINGS,CND,COND",4.51,4.93,4.58,79,0.460000008,0.400000006
"SOUP,CHICK W/ DUMPLINGS,CND,PREP W/ EQ VOLUME H2O",2.29,2.51,2.33,40,0.330000013,0.200000003
"SOUP,CHICK W/ RICE,CND,COND",1.56,5.84,2.89,49,0.159999996,0.5
"SOUP,CHICK W/ RICE,CND,PREP W/ EQ VOLUME H2O",0.78,2.92,1.45,24,0.079999998,0.300000012
"SOUP,CHICK W/STAR-SHAPED PASTA,CND,COND,SINGLE BRAND",1.4,7.1,2.3,50,0.0,0.0
"SOUP,CHICK,CND,CHUNKY,RTS",2.64,6.88,5.06,71,0.870000005,0.600000024
"SOUP,CHILI BF,CND,COND",2.53,18.86,5.09,117,5.090000153,2.5
"SOUP,CHILI BF,CND,PREP W/ EQ VOLUME H2O",1.24,9.23,2.49,57,2.49000001,1.200000048
"SOUP,CHS,CND,COND",8.15,8.19,4.22,121,0.600000024,0.800000012
"SOUP,CHS,CND,PREP W/ EQ VOLUME H2O",4.24,4.26,2.19,63,0.0,0.400000006
"SOUP,CHS,CND,PREP W/ EQ VOLUME MILK",5.8,6.47,3.77,92,0.0,0.400000006
"SOUP,CHUNKY BF W/ COUNTRY VEG,RTS",1.22,8.57,4.08,62,0.0,0.0
"SOUP,CHUNKY BF,CND,RTS",1.11,10.08,3.97,66,0.670000017,0.600000024
"SOUP,CHUNKY CHICK NOODLE,CND,RTS",0.9,4.0,3.27,37,0.75,0.400000006
"SOUP,CHUNKY VEG,CND,RTS",1.54,7.92,1.46,51,1.830000043,0.5
"SOUP,CLAM CHOWDER,MANHATTAN STYLE,CND,CHUNKY,RTS",1.41,7.84,3.02,56,1.669999957,1.200000048
"SOUP,CLAM CHOWDER,MANHATTAN,CND,COND",1.76,9.74,1.74,61,2.700000048,1.200000048
"SOUP,CLAM CHOWDER,MANHATTAN,CND,PREP W/EQ VOLUME H2O",0.86,4.77,0.85,30,1.320000052,0.600000024
"SOUP,CLAM CHOWDER,NEW ENG,CND,PREP W/ EQ VLM LOFAT (2%) MILK",2.01,7.4,3.24,61,2.809999943,0.300000012
"SOUP,CLAM CHOWDER,NEW ENGLAND,CND,COND",2.06,10.32,3.17,72,0.379999995,0.699999988
"SOUP,CLAM CHOWDER,NEW ENGLAND,CND,PREP W/ EQ VOLUME H2O",1.01,5.05,1.55,35,0.189999998,0.300000012
"SOUP,CONSOMME W/ GELATIN,DRY,MIX,PREP W/ H2O",0.08,0.78,0.87,7,0.449999988,0.0
"SOUP,CRAB,CND,RTS",0.62,4.22,2.25,31,0.0,0.300000012
"SOUP,CRM OF ASPARAGUS,CND,COND",3.26,8.52,1.82,69,0.720000029,0.400000006
"SOUP,CRM OF ASPARAGUS,CND,PREP W/ EQ VOLUME H2O",1.68,4.38,0.94,35,0.0,0.200000003
"SOUP,CRM OF ASPARAGUS,CND,PREP W/ EQ VOLUME MILK",3.3,6.61,2.55,65,0.0,0.300000012
"SOUP,CRM OF CELERY,CND,COND",4.46,7.03,1.32,72,1.350000024,0.600000024
"SOUP,CRM OF CELERY,CND,PREP W/ EQ VOLUME H2O",2.29,3.62,0.68,37,0.0,0.300000012
"SOUP,CRM OF CELERY,CND,PREP W/ EQ VOLUME MILK",3.91,5.86,2.29,66,0.0,0.300000012
"SOUP,CRM OF CHICK,CND,COND",5.77,7.16,2.38,90,0.540000021,0.0
"SOUP,CRM OF CHICK,CND,COND,RED NA",1.3,9.5,1.8,58,0.389999986,0.400000006
"SOUP,CRM OF CHICK,CND,COND,SINGLE BRAND",6.5,7.7,2.4,99,0.0,0.0
"SOUP,CRM OF CHICK,CND,PREP W/ EQ VOLUME H2O",3.02,3.8,1.41,48,0.0,0.100000001
"SOUP,CRM OF CHICK,CND,PREP W/ EQ VOLUME MILK",4.62,6.04,3.01,77,0.0,0.100000001
"SOUP,CRM OF CHICK,DRY,MIX,PREP W/ H2O",2.04,5.11,0.68,41,1.590000033,0.100000001
"SOUP,CRM OF MUSHROOM,CND,COND",5.89,6.72,1.61,85,1.460000038,0.0
"SOUP,CRM OF MUSHROOM,CND,COND,RED NA",1.69,8.1,1.21,52,2.130000114,0.600000024
"SOUP,CRM OF MUSHROOM,CND,PREP W/ EQ VOLUME H2O",2.88,3.29,0.79,42,0.720000029,0.0
"SOUP,CRM OF MUSHROOM,CND,PREP W/ EQ VOLUME LOFAT (2%) MILK",3.86,5.66,2.49,67,3.329999924,0.0
"SOUP,CRM OF MUSHROOM,LO NA,RTS,CND",3.7,4.53,1.0,53,1.720000029,0.200000003
"SOUP,CRM OF ONION,CND,COND",4.2,10.4,2.2,88,3.640000105,0.400000006
"SOUP,CRM OF ONION,CND,PREP W/ EQ VOLUME H2O",2.16,5.2,1.13,44,0.0,0.400000006
"SOUP,CRM OF ONION,CND,PREP W/ EQ VOLUME MILK",3.78,7.4,2.74,75,0.0,0.300000012
"SOUP,CRM OF POTATO,CND,COND",1.88,9.14,1.39,59,1.690000057,0.400000006
"SOUP,CRM OF POTATO,CND,PREP W/ EQ VOLUME H2O",0.97,4.7,0.72,30,0.0,0.200000003
"SOUP,CRM OF POTATO,CND,PREP W/ EQ VOLUME MILK",2.6,6.92,2.33,60,0.0,0.200000003
"SOUP,CRM OF SHRIMP,CND,COND",4.14,6.53,2.22,72,0.0,0.200000003
"SOUP,CRM OF SHRIMP,CND,PREP W/ EQ VOLUME H2O",2.07,3.27,1.11,36,0.239999995,0.100000001
"SOUP,CRM OF SHRIMP,CND,PREP W/ EQ VOLUME LOFAT (2%) MILK",3.02,5.57,2.78,60,2.619999886,0.100000001
"SOUP,CRM OF VEG,DRY,PDR",24.1,52.1,8.0,446,17.51000023,3.0
"SOUP,EGG DROP,CHINESE RESTAURANT",0.61,4.29,1.16,27,0.0,0.0
"SOUP,ESCAROLE,CND,RTS",0.73,0.72,0.62,11,0.0,0.0
"SOUP,FISH,HOMEMADE (ALASKA NATIVE)",2.2,5.6,7.4,72,0.0,0.0
"SOUP,GAZPACHO,CND,RTS",0.1,1.8,2.9,19,0.589999974,0.200000003
"SOUP,HEALTHY CHOIC CHICK & RICE SOUP,CND",0.55,5.71,2.53,37,0.370000005,0.800000012
"SOUP,HEALTHY CHOIC CHICK NOODLE SOUP,CND",0.63,5.2,3.69,41,0.569999993,0.800000012
"SOUP,HEALTHY CHOIC GARDEN VEG SOUP,CND",0.21,10.04,2.13,51,2.130000114,1.899999976
"SOUP,HOT & SOUR,CHINESE RESTAURANT",1.21,4.35,2.58,39,0.419999987,0.0
"SOUP,LENTIL W/HAM,CND,RTS",1.12,8.16,3.74,56,0.0,0.0
"SOUP,MINESTRONE,CND,CHUNKY,RTS",1.17,8.64,2.13,53,2.170000076,2.400000095
"SOUP,MINESTRONE,CND,COND",2.05,9.17,3.48,68,1.5,0.800000012
"SOUP,MINESTRONE,CND,PREP W/ EQ VOLUME H2O",1.04,4.66,1.77,34,0.0,0.400000006
"SOUP,MINESTRONE,CND,RED NA,RTS",0.8,9.0,2.0,50,2.130000114,2.400000095
"SOUP,MUSHROOM BARLEY,CND,COND",1.8,9.6,1.5,61,0.0,0.0
"SOUP,MUSHROOM BARLEY,CND,PREP W/ EQ VOLUME H2O",0.93,4.8,0.77,30,0.0,0.300000012
"SOUP,MUSHROOM W/ BF STOCK,CND,COND",3.21,7.41,2.51,68,2.279999971,0.100000001
